Datum,Tid,Serie,Hemmalag,Bortalag,Arena,Domare1,Domare2,url
2025-11-08,15:10,Dam Veteraner,IK Zenith DV,IBK Bergum / IBK Göteborg DV,Björlanda Idrottshall,Mohammad Mahmud,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/42081/match/1653288
2025-11-08,14:00,Damer Div. 1 region,IBF Backadalen,Varla IBK Dam,Lundbyskolans sporthall A-hall,Marcus Yngvesson,Magnus Fredriksson,https://stats.innebandy.se/sasong/43/serie/41175/match/1573103
2025-11-08,15:00,Damer Div. 1 region,Warberg IBF,Malmhaug IBF,"Sparbanken Wictory Center, Unihocplanen",Tobias Anderberg,Jacob Johansson,https://stats.innebandy.se/sasong/43/serie/41175/match/1573100
2025-11-08,16:00,Damer Div. 1 region,IBK Lund,Almås IBF D1,Lerbäckshallen A,Cevin Ivarsson,Pelle Verhulst,https://stats.innebandy.se/sasong/43/serie/41175/match/1573101
2025-11-08,14:30,Damer Div. 2,IBK Göteborg D2,Ale IBF D2,Torpahallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/42062/match/1629499
2025-11-08,16:00,Damer Div. 2,Landvetter IBF D2,Mölndals IBF D2,Pinntorps Idrottshall,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/42062/match/1629503
2025-11-08,12:30,Damer Div. 3,Stenungsunds IBK D3,Mölndals IBF D3,Stenungsund Arena,Alexander Hellström,Senad Olevic,https://stats.innebandy.se/sasong/43/serie/42080/match/1647645
2025-11-08,13:15,Herrar Div. 2,FBC Vinga H2,Herrestads AIF H2,Frölunda Kulturhus,Linda Lindskog,Sandra Lindskog,https://stats.innebandy.se/sasong/43/serie/42061/match/1629837
2025-11-08,14:00,Herrar Div. 2,IBF Älvstranden H2,Göteborg City IBK H2,Santoshallen,Christian Svärdström,Marcus Orrhult,https://stats.innebandy.se/sasong/43/serie/42061/match/1629835
2025-11-08,15:30,Herrar Div. 2,Frölunda IBK H2,Almås IBF H2,Frölunda Kulturhus,Alexander Pavlovic,Robin Cederdahl,https://stats.innebandy.se/sasong/43/serie/42061/match/1629836
2025-11-08,15:30,Herrar Div. 3 A,Myggenäs IBK H3,Ale IBF H3,Häggvallsskolan,Emir Rajabi,Yao-Zu Galby,https://stats.innebandy.se/sasong/43/serie/42064/match/1630675
2025-11-08,15:00,Herrar Div. 3 B,Pixbo IBF H3B,Frölunda IBK H3,Wallenstam Arena B,Kristoffer Lind,Sebastian Ågren,https://stats.innebandy.se/sasong/43/serie/42065/match/1630546
2025-11-08,16:30,Herrar Div. 3 B,IBF Backadalen H3 Utveckling,Mölndals IBF H3,Tuve Sporthall,Jonathan Johansson,Wessam Abdellrazek,https://stats.innebandy.se/sasong/43/serie/42065/match/1630548
2025-11-08,16:00,Herrar Div. 4 A,Hindås IBK H4,Överby IBK H4,Hindås Idrottshall,Thomas Johansson,Per Sundvall,https://stats.innebandy.se/sasong/43/serie/42079/match/1647911
2025-11-08,15:30,Herrar Div. 4 B,IBK Kungälv H4/HV,Frölunda IBK H4,Munkegärdehallen,Selma Hadziselimovic,Tage Sandquist,https://stats.innebandy.se/sasong/43/serie/42082/match/1654518
2025-11-08,17:00,Herrar Div. 4 B,IBK Göteborg H4,Utbynäs SK H4,Torpahallen,Adnan Tongur,Hajrudin Begic,https://stats.innebandy.se/sasong/43/serie/42082/match/1654521
2025-11-08,14:00,Klubbhuset Blå Flickor 14 A,Floda IBK F13/14 Svart,Ale IBF F14/15 Blå,Nova Floda Sportcenter A-hall,Joel Silvén,Olle Gregersson,https://stats.innebandy.se/sasong/43/serie/42410/match/1650961
2025-11-08,12:30,Klubbhuset Blå Flickor 14 B,Hindås IBK F14/15,Stenungsunds IBK F13-14 Svart,Hindås Idrottshall,Vilmer Olausson,,https://stats.innebandy.se/sasong/43/serie/42411/match/1651009
2025-11-08,14:15,Klubbhuset Blå Flickor 15 A,Öckerö IBK F15,Landvetter IBK F15 Blå,Hedenskolans Idrottshall,Sam Olovson,Petter Östling,https://stats.innebandy.se/sasong/43/serie/42412/match/1652374
2025-11-08,09:30,Klubbhuset Blå Flickor 15 B,Stenungsunds IBK F15-16,Landvetter IBK F15,Stenungsund Arena,Ludwig Pettersson,Lucas Nordberg,https://stats.innebandy.se/sasong/43/serie/42413/match/1652340
2025-11-08,12:00,Klubbhuset Blå Flickor 15 B,FBC Partille FP 15 Partille Grön,Utbynäs SK F15 Gul,Qvisthallen,Mustaf Osman,Anton Stenberg,https://stats.innebandy.se/sasong/43/serie/42413/match/1652339
2025-11-08,09:00,Klubbhuset Blå Flickor 16,Landvetter IBK F16 Vit,Pixbo IBK F16 Röd,Pinntorps Idrottshall,Mio Sjölin,Anton Thorin,https://stats.innebandy.se/sasong/43/serie/42408/match/1650756
2025-11-08,10:00,Klubbhuset Blå Flickor 16,Landvetter IBK F16 Blå,Hindås IBK F16/17,Pinntorps Idrottshall,Mio Sjölin,Anton Thorin,https://stats.innebandy.se/sasong/43/serie/42408/match/1650759
2025-11-08,14:45,Klubbhuset Blå Flickor 16,IBF Backadalen F16,Lindome IBK F16/17 Lila,Tuve Sporthall,Kevin Sund,Emanuel Kanan,https://stats.innebandy.se/sasong/43/serie/42408/match/1650752
2025-11-08,09:00,Klubbhuset Blå Pojkar 14 A,Eken IBK P14,FBC Lerum Utveckling P14 Röd,Ekenhallen 1,Felicia Håman,Molly Wallberg,https://stats.innebandy.se/sasong/43/serie/42398/match/1652712
2025-11-08,11:00,Klubbhuset Blå Pojkar 14 A,Mölndals IBF P14,IBK Kungälv P14 Vit,Aktiviteten A-Hall,Leon Hulten,Oliver Lück,https://stats.innebandy.se/sasong/43/serie/42398/match/1652716
2025-11-08,12:15,Klubbhuset Blå Pojkar 14 A,Myggenäs IBK P14 Vit,IBF Backadalen P13/14 Röd,Häggvallsskolan,Alfred Ahlström,Hugo Sommargren,https://stats.innebandy.se/sasong/43/serie/42398/match/1652711
2025-11-08,15:00,Klubbhuset Blå Pojkar 14 A,Ale IBF P14,Frölunda IBK P14 Röd,Ale Kulturrum,Hanna Örn,Loke Björk,https://stats.innebandy.se/sasong/43/serie/42398/match/1652710
2025-11-08,17:00,Klubbhuset Blå Pojkar 14 A,IBF Älvstranden P14/15 Vit,Lindome IBK P14 Lila,Santoshallen,Edvin Lindkvist,Caleb Häljestig,https://stats.innebandy.se/sasong/43/serie/42398/match/1652713
2025-11-08,10:30,Klubbhuset Blå Pojkar 14 B,Pixbo IBK P14 Röd,FBC Partille P 14 Blå,Wallenstam Arena B,Emil Windevall,Alejandra Feng,https://stats.innebandy.se/sasong/43/serie/42399/match/1652859
2025-11-08,13:15,Klubbhuset Blå Pojkar 14 B,Öckerö IBK P14/15,Floda IBK P14 Svart,Hedenskolans Idrottshall,Molly Knutsson,Petter Östling,https://stats.innebandy.se/sasong/43/serie/42399/match/1652857
2025-11-08,14:05,Klubbhuset Blå Pojkar 14 B,FBC Lerum Utveckling P14 Vit,Landvetter IBK P14 Vit,Hjällsnäshallen B-hallen,Theodor Oxelstrand,Carsten Kans,https://stats.innebandy.se/sasong/43/serie/42399/match/1652858
2025-11-08,14:30,Klubbhuset Blå Pojkar 14 C,Hindås IBK P14,Lindås IBK P14 Blå,Hindås Idrottshall,Vilmer Olausson,,https://stats.innebandy.se/sasong/43/serie/42400/match/1652235
2025-11-08,10:00,Klubbhuset Blå Pojkar 15 A,FBC Partille P15 Öjersjö,Floda IBK P15 Svart,Qvisthallen,Owen Nilsson,Hugo Cullbrand,https://stats.innebandy.se/sasong/43/serie/42401/match/1652515
2025-11-08,10:00,Klubbhuset Blå Pojkar 15 A,Surte IS IBK P15/16,Kärra IBK P15/16 Svart,Bohushallen,,,https://stats.innebandy.se/sasong/43/serie/42401/match/1652518
2025-11-08,13:30,Klubbhuset Blå Pojkar 15 A,Hindås IBK P15,Kärra IBK P15/16 Röd,Hindås Idrottshall,Vilmer Olausson,,https://stats.innebandy.se/sasong/43/serie/42401/match/1652516
2025-11-08,09:00,Klubbhuset Blå Pojkar 15 B,FBC Partille P 15 Vallhamra Vit,Floda IBK P15 Vit,Qvisthallen,Owen Nilsson,Hugo Cullbrand,https://stats.innebandy.se/sasong/43/serie/42402/match/1652605
2025-11-08,09:00,Klubbhuset Blå Pojkar 15 B,Mölndals IBF P15 RÖD,Pixbo IBK P15 Röd,Aktiviteten A-Hall,Kevin Wingren,Noel Magnusson,https://stats.innebandy.se/sasong/43/serie/42402/match/1652608
2025-11-08,16:05,Klubbhuset Blå Pojkar 15 B,FBC Lerum Utveckling P15 Svart,Lindås IBK P15 Turkos,Hjällsnäshallen B-hallen,Jolina Magnusson,Carsten Kans,https://stats.innebandy.se/sasong/43/serie/42402/match/1652607
2025-11-08,11:00,Klubbhuset Blå Pojkar 15 C,Landvetter IBK P15 Vit,Lindås IBK P15 Svart,Pinntorps Idrottshall,Jakob Lindqvist,,https://stats.innebandy.se/sasong/43/serie/42403/match/1652921
2025-11-08,17:05,Klubbhuset Blå Pojkar 15 C,FBC Lerum Utveckling P15 Röd,Frölunda IBK P15 Röd,Hjällsnäshallen B-hallen,Ludvig Hermansson,Carsten Kans,https://stats.innebandy.se/sasong/43/serie/42403/match/1652919
2025-11-08,08:30,Klubbhuset Blå Pojkar 16 A,Myggenäs IBK P 16 Grön,IK Zenith P16 Vit,Häggvallsskolan,Sixten Espefors,Victor Åkerström,https://stats.innebandy.se/sasong/43/serie/42404/match/1651396
2025-11-08,10:00,Klubbhuset Blå Pojkar 16 A,Mölndals IBF P16,Landvetter IBK P16,Aktiviteten A-Hall,Kevin Wingren,Noel Magnusson,https://stats.innebandy.se/sasong/43/serie/42404/match/1651394
2025-11-08,10:00,Klubbhuset Blå Pojkar 16 A,Eken IBK FP16/17,FBC Partille P16 Svart,Ekenhallen 1,Molly Wallberg,Felicia Håman,https://stats.innebandy.se/sasong/43/serie/42404/match/1651398
2025-11-08,11:30,Klubbhuset Blå Pojkar 16 A,Hindås IBK P16 Vit,Lindome IBK P16,Hindås Idrottshall,Vilmer Olausson,,https://stats.innebandy.se/sasong/43/serie/42404/match/1651393
2025-11-08,13:00,Klubbhuset Blå Pojkar 16 A,Floda IBK P16,Orust IBK P/F16,Nova Floda Sportcenter A-hall,Joel Silvén,Olle Gregersson,https://stats.innebandy.se/sasong/43/serie/42404/match/1651400
2025-11-08,15:05,Klubbhuset Blå Pojkar 16 A,FBC Lerum Utveckling P/F 15/16 Gråbo,Pixbo IBK P17 Röd,Hjällsnäshallen B-hallen,Emil Windevall,,https://stats.innebandy.se/sasong/43/serie/42404/match/1651395
2025-11-08,09:45,Klubbhuset Blå Pojkar 16 B,Myggenäs IBK P 16 Vit,Pixbo IBK P16,Häggvallsskolan,Sixten Espefors,Victor Åkerström,https://stats.innebandy.se/sasong/43/serie/42409/match/1651168
2025-11-08,11:00,Klubbhuset Blå Pojkar 16 B,FBC Partille P16 Röd,Utbynäs SK P16 GUL,Qvisthallen,Mustaf Osman,Anton Stenberg,https://stats.innebandy.se/sasong/43/serie/42409/match/1651167
2025-11-08,13:05,Klubbhuset Blå Pojkar 16 B,FBC Lerum Utveckling P16 Röd,Stenungsunds IBK P15-16 Blå,Hjällsnäshallen B-hallen,Theodor Oxelstrand,Carsten Kans,https://stats.innebandy.se/sasong/43/serie/42409/match/1651170
2025-11-08,12:30,Klubbhuset Blå Pojkar 16 C,Pixbo IBK P16 Vit,Hindås IBK P16,Wallenstam Arena B,Alejandra Feng,Emil Windevall,https://stats.innebandy.se/sasong/43/serie/42405/match/1651106
2025-11-08,13:30,Klubbhuset Blå Pojkar 16 C,Pixbo IBK P16 Röd,IBK Göteborg P15/16 Vit,Wallenstam Arena B,Alejandra Feng,Mohamed Ahmed Warsame,https://stats.innebandy.se/sasong/43/serie/42405/match/1651105
2025-11-08,10:35,Lerum Nivå 1,IF Änglarna,FUB Borås A,Lerum Arena B,Mustafa Kalajdzisalihovic,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/42784/match/1666370
2025-11-08,11:10,Lerum Nivå 1,FUB Borås A,Skövde Parasportförening Röd,Lerum Arena B,Mustafa Kalajdzisalihovic,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/42784/match/1666371
2025-11-08,12:45,Lerum Nivå 1,Skövde Parasportförening Röd,IF Änglarna,Lerum Arena B,Alexander T Forsberg,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/42784/match/1666373
2025-11-08,13:20,Lerum Nivå 1,FUB Borås A,IF Änglarna,Lerum Arena B,Alexander T Forsberg,Sebastian Cedgard,https://stats.innebandy.se/sasong/43/serie/42784/match/1666376
2025-11-08,14:30,Lerum Nivå 1,Skövde Parasportförening Röd,FUB Borås A,Lerum Arena B,Alexander T Forsberg,Helin Beyza Altuntas,https://stats.innebandy.se/sasong/43/serie/42784/match/1666377
2025-11-08,15:05,Lerum Nivå 1,IF Änglarna,Skövde Parasportförening Röd,Lerum Arena B,Alexander T Forsberg,Helin Beyza Altuntas,https://stats.innebandy.se/sasong/43/serie/42784/match/1666379
2025-11-08,10:00,Lerum Nivå 2,Grunden Bois B,Grunden Bois A,Torpskolan,Albin Wennersten,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42785/match/1666341
2025-11-08,10:30,Lerum Nivå 2,FUB Borås B,Falköping 1,Torpskolan,Albin Wennersten,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42785/match/1666343
2025-11-08,11:00,Lerum Nivå 2,Grunden Bois A,IK Oddevold,Torpskolan,Albin Wennersten,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42785/match/1666349
2025-11-08,11:30,Lerum Nivå 2,Grunden Bois B,Falköping 1,Torpskolan,Albin Wennersten,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42785/match/1666347
2025-11-08,12:00,Lerum Nivå 2,FUB Borås B,IK Oddevold,Torpskolan,Albin Wennersten,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42785/match/1666346
2025-11-08,12:30,Lerum Nivå 2,Falköping 1,Grunden Bois A,Torpskolan,Albin Wennersten,Felix Bark Peterson,https://stats.innebandy.se/sasong/43/serie/42785/match/1666345
2025-11-08,13:45,Lerum Nivå 2,FUB Borås B,Grunden Bois B,Torpskolan,Pontus Ekengränd,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/42785/match/1666350
2025-11-08,14:15,Lerum Nivå 2,IK Oddevold,Falköping 1,Torpskolan,Pontus Ekengränd,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/42785/match/1666351
2025-11-08,14:45,Lerum Nivå 2,FUB Borås B,Grunden Bois A,Torpskolan,Pontus Ekengränd,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/42785/match/1666354
2025-11-08,15:15,Lerum Nivå 2,Grunden Bois B,IK Oddevold,Torpskolan,Pontus Ekengränd,Yosuf Amiri,https://stats.innebandy.se/sasong/43/serie/42785/match/1666353
2025-11-08,10:00,Lerum Nivå 3,FBC Lerum Team Unik Robert,Pixbo Stars,Lerum Arena C,Thomas Johansson,,https://stats.innebandy.se/sasong/43/serie/42786/match/1666382
2025-11-08,11:10,Lerum Nivå 3,Pixbo Stars,Falköping 2,Lerum Arena C,Thomas Johansson,,https://stats.innebandy.se/sasong/43/serie/42786/match/1666383
2025-11-08,11:45,Lerum Nivå 3,Falköping 2,FBC Lerum Team Unik Robert,Lerum Arena C,Thomas Johansson,,https://stats.innebandy.se/sasong/43/serie/42786/match/1666385
2025-11-08,13:20,Lerum Nivå 3,Pixbo Stars,FBC Lerum Team Unik Robert,Lerum Arena C,Henry Tames,,https://stats.innebandy.se/sasong/43/serie/42786/match/1666388
2025-11-08,13:55,Lerum Nivå 3,Falköping 2,Pixbo Stars,Lerum Arena C,Henry Tames,,https://stats.innebandy.se/sasong/43/serie/42786/match/1666389
2025-11-08,15:05,Lerum Nivå 3,FBC Lerum Team Unik Robert,Falköping 2,Lerum Arena C,Henry Tames,,https://stats.innebandy.se/sasong/43/serie/42786/match/1666391
2025-11-08,10:00,Lerum Nivå 4,Grunden Bois C,Grunden Bois D,Lerum Arena B,Sebastian Cedgard,,https://stats.innebandy.se/sasong/43/serie/42787/match/1666394
2025-11-08,10:35,Lerum Nivå 4,Grunden Bois D,FBC Lerum Team Unik MagnusT,Lerum Arena C,Thomas Johansson,,https://stats.innebandy.se/sasong/43/serie/42787/match/1666395
2025-11-08,11:45,Lerum Nivå 4,FBC Lerum Team Unik MagnusT,Grunden Bois C,Lerum Arena B,Mustafa Kalajdzisalihovic,,https://stats.innebandy.se/sasong/43/serie/42787/match/1666397
2025-11-08,12:45,Lerum Nivå 4,Grunden Bois D,Grunden Bois C,Lerum Arena C,Henry Tames,,https://stats.innebandy.se/sasong/43/serie/42787/match/1666400
2025-11-08,13:55,Lerum Nivå 4,FBC Lerum Team Unik MagnusT,Grunden Bois D,Lerum Arena B,Alexander T Forsberg,Helin Beyza Altuntas,https://stats.innebandy.se/sasong/43/serie/42787/match/1666401
2025-11-08,14:30,Lerum Nivå 4,Grunden Bois C,FBC Lerum Team Unik MagnusT,Lerum Arena C,Henry Tames,,https://stats.innebandy.se/sasong/43/serie/42787/match/1666403
2025-11-08,14:00,Pantamera Flickor B-ungdom A,IK Zenith Grön,Pixbo IBF F11 Vit,Björlanda Idrottshall,Mohammad Mahmud,Mohsen Gholami,https://stats.innebandy.se/sasong/43/serie/42386/match/1648949
2025-11-08,15:40,Pantamera Flickor B-ungdom C,Floda IBK / FBC Lerum Utveckling F10/11,Lindås IBK F10-11 Vit,Nova Floda Sportcenter A-hall,Roger Zahnér,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/42388/match/1648999
2025-11-08,14:00,Pantamera Flickor C-ungdom A,Dingle AIK Flickor Utveckling,FBC Lerum Utveckling F12 Röd,Munkedals Idrottshall,Martin Andersson,Mükremin Er,https://stats.innebandy.se/sasong/43/serie/42390/match/1649526
2025-11-08,11:10,Pantamera Flickor C-ungdom B,Ale IBF F12/13 Blå,IBK Bergum F10-13,Ale Kulturrum,Anna-Klara Gidlöf,Agnes Boge,https://stats.innebandy.se/sasong/43/serie/42391/match/1649767
2025-11-08,12:00,Pantamera Flickor C-ungdom B,IBF Backadalen F11/12 Röd,Surte IS IBK F 12/13 Röd,Tuve Sporthall,Alexander Wren-Wennefors,Vidar Hagberg,https://stats.innebandy.se/sasong/43/serie/42391/match/1649766
2025-11-08,16:15,Pantamera Flickor C-ungdom B,IBK Alingsås F12-13 Gbg,Landvetter IBF F12 Vit,"Stadsskogshallen, Alingsås",,,https://stats.innebandy.se/sasong/43/serie/42391/match/1649768
2025-11-08,11:30,Pantamera Flickor C-ungdom C,Lindome IBK F12,Landvetter IBF F13/14 Blå,Streteredsskolan,Konrad Jorpes,Matilda Litzell,https://stats.innebandy.se/sasong/43/serie/42392/match/1649828
2025-11-08,12:30,Pantamera Flickor C-ungdom C,Eken IBK F11/12/13 Lila,Pixbo IBF F13/14 Röd,Ekenhallen 1,Noel Hylén,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/42392/match/1649826
2025-11-08,13:30,Pantamera Flickor C-ungdom C,IBF Backadalen F11/12 Svart,FBC Lerum Utveckling F13 Vit,Tuve Sporthall,Alexander Wren-Wennefors,Vidar Hagberg,https://stats.innebandy.se/sasong/43/serie/42392/match/1649827
2025-11-08,10:15,Pantamera Flickor C-ungdom D,Lindome IBK F13 Grön,IBF Älvstranden F12/13,Streteredsskolan,Konrad Jorpes,Matilda Litzell,https://stats.innebandy.se/sasong/43/serie/42393/match/1649678
2025-11-08,15:50,Pantamera Flickor C-ungdom D,FBC Lerum Utveckling F13 Röd,Ale IBF F12/13 Vit,Rydsbergshallen,Noah Mellby,Filip Boman,https://stats.innebandy.se/sasong/43/serie/42393/match/1649677
2025-11-08,16:45,Pantamera Flickor C-ungdom D,Öckerö IBK F10-12,Pixbo IBF F13/14 Vit,Hedenskolans Idrottshall,Sinem Atay,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/42393/match/1649676
2025-11-08,18:00,Pantamera Herrjunior A,FBC Partille U16,Pixbo IBF Utveckling,Qvisthallen,Håkan Krafft,Pierre Eberhard Berg,https://stats.innebandy.se/sasong/43/serie/42363/match/1648336
2025-11-08,16:50,Pantamera Herrjunior B,Floda IBK HJ07-09 Vit,Stenungsunds IBK HJ,Nova Floda Sportcenter A-hall,Roger Zahnér,Alexander Rydqvist,https://stats.innebandy.se/sasong/43/serie/42364/match/1648367
2025-11-08,17:00,Pantamera Herrjunior B,Varla IBK Juniorer 1 GBG,Träslövsläge IF Herrjunior,Lindälvshallen,Viktoria Wallström,Elin Idéhn,https://stats.innebandy.se/sasong/43/serie/42364/match/1648369
2025-11-08,14:30,Pantamera Herrjunior C,Landvetter IBK U16,IBK Kungälv Herrjuniorer Svart,Pinntorps Idrottshall,Christer Carlberg,Mats Sällberg,https://stats.innebandy.se/sasong/43/serie/42365/match/1648399
2025-11-08,15:30,Pantamera Herrjunior C,Varla IBK Juniorer 2 GBG,IK Zenith HJ,Lindälvshallen,Viktoria Wallström,Elin Idéhn,https://stats.innebandy.se/sasong/43/serie/42365/match/1648398
2025-11-08,09:00,Pantamera Pojkar B-ungdom C,Lindome IBK U16 Lila,Pixbo IBF P11 Röd,Streteredsskolan,Emin Kosovac,Samuel Tolland,https://stats.innebandy.se/sasong/43/serie/42371/match/1648517
2025-11-08,12:20,Pantamera Pojkar B-ungdom C,Ale IBF P09 Blå,Surte IS IBK P10/11,Ale Kulturrum,Per Sundvall,Felix Broström,https://stats.innebandy.se/sasong/43/serie/42371/match/1648519
2025-11-08,12:30,Pantamera Pojkar B-ungdom D,Frölunda IBK P10-11 Röda,FBC Lerum Utveckling P09/10,Skyttesskolan,Arvid Biörnerud,Arthur Nielsen,https://stats.innebandy.se/sasong/43/serie/42372/match/1648549
2025-11-08,13:30,Pantamera Pojkar B-ungdom D,Stenungsunds IBK P10/11,Överby IBK P09/11,Kyrkenorumskolans Idrottshall,Mustafa Kalajdzisalihovic,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/42372/match/1648548
2025-11-08,13:30,Pantamera Pojkar B-ungdom E,Ale IBF P11,FBC Partille P11 Vit,Ale Kulturrum,Per Sundvall,Felix Broström,https://stats.innebandy.se/sasong/43/serie/42373/match/1650702
2025-11-08,15:00,Pantamera Pojkar B-ungdom E,Stenungsunds IBK P10/11,Landvetter IBK P10 Blå,Kyrkenorumskolans Idrottshall,Mustafa Kalajdzisalihovic,Semir Aganspahic,https://stats.innebandy.se/sasong/43/serie/42373/match/1650705
2025-11-08,13:00,Pantamera Pojkar C-ungdom A,Lindome IBK P11 Grön,IBK Elfhög P11 Gbg,Streteredsskolan,Konrad Jorpes,Matilda Litzell,https://stats.innebandy.se/sasong/43/serie/42375/match/1649587
2025-11-08,14:15,Pantamera Pojkar C-ungdom A,IBK Kungälv P11 Svart,Floda IBK P10-12 Vit,Munkegärdehallen,Selma Hadziselimovic,Tage Sandquist,https://stats.innebandy.se/sasong/43/serie/42375/match/1649588
2025-11-08,17:00,Pantamera Pojkar C-ungdom B,FBC Lerum Utveckling P11,IBF Backadalen P11/12,Rydsbergshallen,Alexander Miriandis,Noah Mellby,https://stats.innebandy.se/sasong/43/serie/42376/match/1649918
2025-11-08,15:40,Pantamera Pojkar C-ungdom C,FBC Partille P12 Röd,Hindås IBK P11,Qvisthallen,Mohamed Ahmed Warsame,Anton Stenberg,https://stats.innebandy.se/sasong/43/serie/42377/match/1649556
2025-11-08,10:00,Pantamera Pojkar C-ungdom D,Ale IBF P12,Mölndals IBF / Eken IBK P11/12,Ale Kulturrum,Maja Alenvik-Dahl,Anna-Klara Gidlöf,https://stats.innebandy.se/sasong/43/serie/42378/match/1649797
2025-11-08,12:10,Pantamera Pojkar C-ungdom D,Landvetter IBK P12,Floda IBK P11-12 Gul,Pinntorps Idrottshall,Lina Lind,Jasmin Dzanic,https://stats.innebandy.se/sasong/43/serie/42378/match/1649796
2025-11-08,11:00,Pantamera Pojkar C-ungdom F,Herrestads AIF P11/12,IBF Backadalen P12,Rampen Sporthall (Källdalsskolan),Susanne Andersson,Katarina Arnoldsdotter,https://stats.innebandy.se/sasong/43/serie/42380/match/1649647
2025-11-08,14:40,Pantamera Pojkar C-ungdom F,FBC Lerum Utveckling P12/13,Lindome IBK P13 Grön,Rydsbergshallen,Alexander Miriandis,Ivan Ivanovic,https://stats.innebandy.se/sasong/43/serie/42380/match/1649648
2025-11-08,17:00,Pantamera Pojkar C-ungdom F,Lindås IBK P12 Turkos,Frölunda IBK P12 Röd,Askims Sporthall,Vince Perzon,Melker Norin,https://stats.innebandy.se/sasong/43/serie/42380/match/1649646
2025-11-08,15:45,Pantamera Pojkar C-ungdom G,Lindås IBK P13 Svart,IBK Kungälv P13 Vit,Askims Sporthall,Vince Perzon,Melker Norin,https://stats.innebandy.se/sasong/43/serie/42381/match/1649618
2025-11-08,12:20,Pantamera Pojkar C-ungdom H,Mölndals IBF P13/14 Svart,IBK Kungälv P13 Svart,Aktiviteten A-Hall,Yao-Zu Galby,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/42382/match/1649737
2025-11-08,13:15,Pantamera Pojkar C-ungdom I,FBC Partille P 13 Blå,Landvetter IBK P13 Blå,Qvisthallen,Mustaf Osman,Anton Stenberg,https://stats.innebandy.se/sasong/43/serie/42383/match/1649707
2025-11-08,13:45,Pantamera Pojkar C-ungdom I,Myggenäs IBK P-13,Pixbo IBF P13 Röd,Häggvallsskolan,Henry Frydensbjerg,Hugo Sommargren,https://stats.innebandy.se/sasong/43/serie/42383/match/1649708
2025-11-08,12:45,Pantamera Pojkar C-ungdom J,Herrestads AIF P13/14 Rött,Pixbo IBK P14 Nytt,Rampen Sporthall (Källdalsskolan),Susanne Andersson,Katarina Arnoldsdotter,https://stats.innebandy.se/sasong/43/serie/42384/match/1649888
2025-11-08,15:30,Pantamera Pojkar C-ungdom J,Öckerö IBK P12/13 Blå,FBC Partille P 15 Vallhamra Blå,Hedenskolans Idrottshall,Sinem Atay,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/42384/match/1649887
2025-11-08,10:45,Pantamera Pojkar C-ungdom K,Stenungsunds IBK P13-14,Hindås IBK P13 Vit,Stenungsund Arena,Linus Engman,Anthon Räffling,https://stats.innebandy.se/sasong/43/serie/42385/match/1649323
2025-11-08,15:00,Pantamera Pojkar C-ungdom K,Kärra IBK P13/14 Svart,Utbynäs SK P 13,Kärra Sporthall,Fredrik Gander,Jaana Gander,https://stats.innebandy.se/sasong/43/serie/42385/match/1649325
2025-11-08,18:00,Pantamera Pojkar C-ungdom K,Öckerö IBK P12/13 Vit,IK Zenith P13 Grön,Hedenskolans Idrottshall,Sinem Atay,Gökhan Atay,https://stats.innebandy.se/sasong/43/serie/42385/match/1649324
2025-11-08,10:30,USM Flickor Grupp 19,Pixbo IBF,Lindome IBK,Wallenstam Arena A,Hampus Räffling,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/42138/match/1645478
2025-11-08,13:30,USM Flickor Grupp 19,Lindome IBK,Lindås IBK/Lindås IBF,Wallenstam Arena A,Linus Backlund,Tommy Runhammar,https://stats.innebandy.se/sasong/43/serie/42138/match/1645479
2025-11-08,16:30,USM Flickor Grupp 19,Lindås IBK/Lindås IBF,Pixbo IBF,Wallenstam Arena A,Mattias Strid,Adnan Mehmedagic,https://stats.innebandy.se/sasong/43/serie/42138/match/1645480
2025-11-08,09:00,USM Flickor Grupp 20,Landvetter IBF/Kinna IBK,FBC Lerum Utveckling,Wallenstam Arena A,Hampus Räffling,Ian S Blomqvist,https://stats.innebandy.se/sasong/43/serie/42139/match/1645482
